event.id,visible,timestamp,location.long,location.lat,algorithm.marked.outlier,gps:hdop,manually.marked.outlier,sensor.type,individual.taxon.canonical.name,tag.local.identifier,individual.local.identifier,study.name
37385150944,true,2024.10.18 08:49:00.000,76.68896,11.60018,,2.13,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150947,true,2024.10.18 08:54:00.000,76.68842,11.5998,,1.65,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150950,true,2024.10.18 08:59:00.000,76.6884,11.6004,,1.09,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150953,true,2024.10.18 09:04:00.000,76.68888,11.60094,,1.44,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150964,true,2024.10.18 09:19:00.000,76.68879,11.60046,,1.17,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150967,true,2024.10.18 09:24:00.000,76.68913,11.60087,,1.26,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150970,true,2024.10.18 09:29:00.000,76.68872,11.60069,,0.77,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150972,true,2024.10.18 09:34:00.000,76.6887,11.60051,,0.99,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150973,true,2024.10.18 09:39:00.000,76.68876,11.60054,,1.1,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150976,true,2024.10.18 09:44:00.000,76.68877,11.60056,,0.8,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150978,true,2024.10.18 09:49:00.000,76.68884,11.60111,,1.3,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150979,true,2024.10.18 09:54:00.000,76.68874,11.60067,,0.88,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150982,true,2024.10.18 09:59:00.000,76.68884,11.60052,,1.43,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150984,true,2024.10.18 10:04:00.000,76.68894,11.60061,,1.23,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150987,true,2024.10.18 10:09:00.000,76.68866,11.60075,,1.32,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150991,true,2024.10.18 10:14:00.000,76.68882,11.60069,,1.89,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385150995,true,2024.10.18 10:19:00.000,76.68885,11.6005,,1.37,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151000,true,2024.10.18 10:24:00.000,76.68844,11.60044,,1.82,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151004,true,2024.10.18 10:29:00.000,76.68889,11.60054,,1.38,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151008,true,2024.10.18 10:34:00.000,76.68866,11.60046,,2.03,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151012,true,2024.10.18 10:39:00.000,76.68884,11.60043,,1.41,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151016,true,2024.10.18 10:44:00.000,76.68931,11.60039,,2.37,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151019,true,2024.10.18 10:49:00.000,76.6889,11.60038,,2.02,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151023,true,2024.10.18 10:54:00.000,76.68913,11.60078,,1.84,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151027,true,2024.10.18 10:59:00.000,76.68905,11.60077,,1.13,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151031,true,2024.10.18 11:04:00.000,76.68925,11.6008,,1.02,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151035,true,2024.10.18 11:09:00.000,76.68903,11.60078,,1.1,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151040,true,2024.10.18 11:14:00.000,76.68893,11.60082,,1.33,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151044,true,2024.10.18 11:19:00.000,76.68948,11.6011,,2.0,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151048,true,2024.10.18 11:24:00.000,76.68974,11.6009,,2.69,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151052,true,2024.10.18 11:29:00.000,76.68876,11.60089,,2.74,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151056,true,2024.10.18 11:34:00.000,76.68817,11.60055,,0.86,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151060,true,2024.10.18 11:39:00.000,76.68921,11.60043,,1.38,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151064,true,2024.10.18 11:44:00.000,76.68925,11.60087,,1.5,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151068,true,2024.10.18 11:49:00.000,76.68926,11.60096,,1.19,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151072,true,2024.10.18 11:54:00.000,76.68961,11.60099,,1.57,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151076,true,2024.10.18 11:59:00.000,76.68914,11.6008,,1.06,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151080,true,2024.10.18 12:04:00.000,76.68919,11.60081,,1.31,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151084,true,2024.10.18 12:09:00.000,76.68929,11.60068,,1.18,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151088,true,2024.10.18 12:14:00.000,76.68909,11.60077,,1.26,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151093,true,2024.10.18 12:19:00.000,76.68914,11.60081,,1.28,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151097,true,2024.10.18 12:24:00.000,76.68896,11.60058,,1.46,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151101,true,2024.10.18 12:29:00.000,76.68877,11.60049,,0.94,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151105,true,2024.10.18 12:34:00.000,76.68882,11.60042,,1.18,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151109,true,2024.10.18 12:39:00.000,76.68876,11.60039,,1.71,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151113,true,2024.10.18 12:44:00.000,76.68876,11.6003,,1.32,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151117,true,2024.10.18 12:49:00.000,76.68878,11.60036,,1.65,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151121,true,2024.10.18 12:54:00.000,76.68939,11.59914,,4.73,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151125,true,2024.10.18 12:59:00.000,76.6888,11.6003,,1.5,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151130,true,2024.10.18 13:05:00.000,76.68882,11.60036,,1.3,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151133,true,2024.10.18 13:09:00.000,76.68881,11.60043,,1.16,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151138,true,2024.10.18 13:14:00.000,76.68888,11.60062,,0.93,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151142,true,2024.10.18 13:19:00.000,76.689,11.60011,,1.99,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151146,true,2024.10.18 13:24:00.000,76.68884,11.60029,,1.17,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151150,true,2024.10.18 13:29:00.000,76.68872,11.60031,,1.14,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151154,true,2024.10.18 13:34:00.000,76.68926,11.60047,,1.1,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151158,true,2024.10.18 13:39:00.000,76.68917,11.60052,,2.43,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151162,true,2024.10.18 13:45:00.000,76.68898,11.60111,,2.38,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151166,true,2024.10.18 13:49:00.000,76.68864,11.60048,,1.22,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151174,true,2024.10.18 13:59:00.000,76.68877,11.60049,,1.84,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151178,true,2024.10.18 14:04:00.000,76.68884,11.60015,,1.46,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151182,true,2024.10.18 14:09:00.000,76.68877,11.60046,,1.97,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151186,true,2024.10.18 14:14:00.000,76.68855,11.60026,,1.08,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151191,true,2024.10.18 14:19:00.000,76.68893,11.60032,,1.13,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151195,true,2024.10.18 14:25:00.000,76.68882,11.60061,,1.75,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151199,true,2024.10.18 14:30:00.000,76.68902,11.60028,,1.34,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151203,true,2024.10.18 14:35:00.000,76.68878,11.60035,,1.78,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151207,true,2024.10.18 14:39:00.000,76.6889,11.60103,,2.34,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151211,true,2024.10.18 14:45:00.000,76.68875,11.6006,,1.27,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151215,true,2024.10.18 14:50:00.000,76.6888,11.60086,,2.74,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151219,true,2024.10.18 14:55:00.000,76.6886,11.60018,,1.43,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151223,true,2024.10.18 15:00:00.000,76.68867,11.60022,,1.44,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151227,true,2024.10.18 15:04:00.000,76.68876,11.60037,,1.38,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151231,true,2024.10.18 15:09:00.000,76.6888,11.60034,,1.2,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151235,true,2024.10.18 15:14:00.000,76.68884,11.60059,,1.66,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151240,true,2024.10.18 15:19:00.000,76.68858,11.60027,,2.06,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151244,true,2024.10.18 15:25:00.000,76.68872,11.60045,,2.27,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151248,true,2024.10.18 15:30:00.000,76.68847,11.60023,,4.11,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151252,true,2024.10.18 15:35:00.000,76.6891,11.60001,,1.59,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151256,true,2024.10.18 15:40:00.000,76.68907,11.59967,,1.76,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151260,true,2024.10.18 15:44:00.000,76.68877,11.60042,,2.16,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151264,true,2024.10.18 15:50:00.000,76.68917,11.60046,,1.2,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151268,true,2024.10.18 15:54:00.000,76.69011,11.60084,,2.02,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151272,true,2024.10.18 15:59:00.000,76.68888,11.60038,,1.12,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151276,true,2024.10.18 16:05:00.000,76.68914,11.60047,,1.07,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151280,true,2024.10.18 16:09:00.000,76.68855,11.60033,,1.19,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151285,true,2024.10.18 16:15:00.000,76.68892,11.60059,,1.16,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151289,true,2024.10.18 16:20:00.000,76.68882,11.60042,,2.34,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151294,true,2024.10.18 16:25:00.000,76.68853,11.6005,,3.09,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151298,true,2024.10.18 16:30:00.000,76.68902,11.60038,,3.04,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151302,true,2024.10.18 16:35:00.000,76.68931,11.60047,,1.3,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151306,true,2024.10.18 16:40:00.000,76.68925,11.60052,,2.69,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151310,true,2024.10.18 16:45:00.000,76.68892,11.6005,,1.75,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151343,true,2024.10.18 17:25:00.000,76.68877,11.6007,,2.25,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151347,true,2024.10.18 17:30:00.000,76.68929,11.60012,,1.99,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151359,true,2024.10.18 17:45:00.000,76.68843,11.6011,,1.38,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151363,true,2024.10.18 17:50:00.000,76.68866,11.60078,,2.94,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151371,true,2024.10.18 18:00:00.000,76.68865,11.60072,,1.91,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151375,true,2024.10.18 18:05:00.000,76.68877,11.60052,,1.98,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151388,true,2024.10.18 18:20:00.000,76.68927,11.6,,2.22,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151392,true,2024.10.18 18:25:00.000,76.68884,11.60081,,2.65,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151396,true,2024.10.18 18:30:00.000,76.68872,11.60045,,2.03,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151404,true,2024.10.18 18:40:00.000,76.68885,11.6004,,1.71,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151408,true,2024.10.18 18:45:00.000,76.68884,11.60052,,1.59,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151412,true,2024.10.18 18:50:00.000,76.69026,11.59828,,3.01,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151416,true,2024.10.18 18:55:00.000,76.68899,11.60078,,1.44,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151428,true,2024.10.18 19:10:00.000,76.6892,11.59964,,3.3,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151433,true,2024.10.18 19:15:00.000,76.68868,11.60046,,1.78,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151437,true,2024.10.18 19:20:00.000,76.68762,11.59972,,2.74,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151441,true,2024.10.18 19:25:00.000,76.6885,11.60046,,2.0,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151445,true,2024.10.18 19:30:00.000,76.68842,11.60035,,1.76,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151449,true,2024.10.18 19:35:00.000,76.68873,11.60039,,4.46,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151453,true,2024.10.18 19:40:00.000,76.6883,11.60015,,1.64,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151457,true,2024.10.18 19:45:00.000,76.68855,11.6004,,2.27,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151461,true,2024.10.18 19:50:00.000,76.68873,11.60033,,2.11,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151465,true,2024.10.18 19:55:00.000,76.68892,11.60053,,2.23,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151469,true,2024.10.18 20:00:00.000,76.68867,11.60049,,2.3,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151477,true,2024.10.18 20:10:00.000,76.68867,11.60045,,1.4,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151490,true,2024.10.18 20:25:00.000,76.68879,11.60039,,3.01,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151494,true,2024.10.18 20:31:00.000,76.68917,11.60045,,2.01,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151498,true,2024.10.18 20:35:00.000,76.68861,11.60051,,2.07,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151502,true,2024.10.18 20:40:00.000,76.68844,11.60044,,1.89,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151506,true,2024.10.18 20:45:00.000,76.68871,11.60048,,1.47,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151510,true,2024.10.18 20:50:00.000,76.68862,11.60049,,2.32,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151514,true,2024.10.18 20:55:00.000,76.68879,11.60042,,2.15,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151518,true,2024.10.18 21:00:00.000,76.68879,11.60042,,2.45,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151522,true,2024.10.18 21:05:00.000,76.68874,11.60036,,2.25,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151526,true,2024.10.18 21:10:00.000,76.68889,11.60033,,1.87,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151531,true,2024.10.18 21:15:00.000,76.68882,11.60043,,1.89,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151535,true,2024.10.18 21:20:00.000,76.6885,11.60072,,2.14,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151539,true,2024.10.18 21:25:00.000,76.68892,11.60027,,1.66,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151543,true,2024.10.18 21:30:00.000,76.68885,11.6004,,1.79,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151547,true,2024.10.18 21:35:00.000,76.68877,11.60032,,2.53,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151551,true,2024.10.18 21:40:00.000,76.68863,11.60041,,1.87,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151555,true,2024.10.18 21:45:00.000,76.68871,11.60059,,2.58,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151559,true,2024.10.18 21:50:00.000,76.68867,11.60047,,1.6,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151563,true,2024.10.18 21:55:00.000,76.68871,11.60049,,2.62,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151567,true,2024.10.18 22:00:00.000,76.68858,11.60041,,2.45,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151571,true,2024.10.18 22:05:00.000,76.68864,11.60051,,1.99,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151575,true,2024.10.18 22:10:00.000,76.68875,11.60043,,1.22,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151580,true,2024.10.18 22:15:00.000,76.68819,11.60111,,2.59,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151584,true,2024.10.18 22:20:00.000,76.6888,11.60038,,2.36,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151588,true,2024.10.18 22:25:00.000,76.68877,11.60044,,1.34,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151592,true,2024.10.18 22:30:00.000,76.68864,11.60043,,3.6,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151596,true,2024.10.18 22:35:00.000,76.68883,11.6002,,4.03,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151600,true,2024.10.18 22:40:00.000,76.68884,11.60043,,1.32,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151608,true,2024.10.18 22:50:00.000,76.68874,11.60058,,1.37,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151617,true,2024.10.18 23:01:00.000,76.68876,11.60051,,2.84,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151620,true,2024.10.18 23:05:00.000,76.68879,11.60051,,1.35,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151624,true,2024.10.18 23:10:00.000,76.68866,11.60061,,1.75,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151629,true,2024.10.18 23:15:00.000,76.68867,11.6005,,2.3,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151633,true,2024.10.18 23:20:00.000,76.68899,11.60021,,1.49,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151637,true,2024.10.18 23:25:00.000,76.68849,11.60049,,1.45,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151645,true,2024.10.18 23:35:00.000,76.68887,11.60024,,2.46,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151682,true,2024.10.19 00:20:00.000,76.68853,11.60036,,1.52,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151687,true,2024.10.19 00:26:00.000,76.68777,11.60052,,2.37,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151691,true,2024.10.19 00:31:00.000,76.68871,11.6005,,1.56,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151694,true,2024.10.19 00:35:00.000,76.68898,11.60049,,2.32,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151703,true,2024.10.19 00:46:00.000,76.68909,11.60063,,1.6,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151706,true,2024.10.19 00:50:00.000,76.68816,11.60038,,2.05,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385151710,true,2024.10.19 00:55:00.000,76.68864,11.60035,,1.41,,"gps","Canidae","10373","Chan","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
